交易日期,產品名稱,加權平均價(元/公斤),總交易量(公斤)
2025/05/14,濕木耳,52.25,96.0
2025/05/14,濕香菇,91.0,72.0
2025/05/14,玉米,14.017524985302762,3402.0
2025/05/14,球莖甘藍,5.8,200.0
2025/05/14,甘藍,8.597203411734299,7738.0
2025/05/14,甘藷,26.93431818181818,880.0
2025/05/14,甘藷葉,13.300000000000002,661.0
2025/05/14,甜椒,22.87638170228721,2667.0
2025/05/14,番茄,27.7,5447.0
2025/05/14,百合,200.0,10.0
2025/05/14,皇宮菜,24.0,10.0
2025/05/14,竹筍,36.62,740.0
2025/05/14,絲瓜,13.553144224196856,2926.0
2025/05/14,胡瓜,7.52,8457.0
2025/05/14,胡蘿蔔,12.019722735674677,5410.0
2025/05/14,芋,25.0,180.0
2025/05/14,芥菜,5.14,420.0
2025/05/14,芥藍菜,18.4238979788258,1039.0
2025/05/14,芫荽,46.96,275.0
2025/05/14,花椰菜,36.35,920.0
2025/05/14,花胡瓜,14.930457079152731,2691.0
2025/05/14,芹菜,24.085259975816207,1654.0
2025/05/14,苦瓜,22.890989888238423,1879.0
2025/05/14,茄子,15.754523281596454,902.0
2025/05/14,茭白筍,63.7404132231405,484.0
2025/05/14,莧菜,14.929999999999998,70.0
2025/05/14,菜豆,26.02,137.0
2025/05/14,菠菜,24.58754677754678,2405.0
2025/05/14,萊豆,45.41,147.0
2025/05/14,萵苣菜,10.075571895424837,3672.0
2025/05/14,蕹菜,15.28,790.0
2025/05/14,薑,47.75,96.0
2025/05/14,薯蕷,39.64788764044943,445.0
2025/05/14,蘆筍,128.05851851851853,108.0
2025/05/14,蘿蔔,9.601117166212534,2936.0
2025/05/14,虎豆,65.0,22.0
2025/05/14,豌豆,95.0,30.0
2025/05/14,辣椒,31.4847138047138,594.0
2025/05/14,隼人瓜,6.22370705244123,553.0
2025/05/14,青江白菜,7.24,1568.0
2025/05/14,青花苔,50.38,522.0
2025/05/14,青蔥,18.834226464779466,1519.0
2025/05/14,韭菜,47.98528,125.0
2025/05/14,香茅,20.0,52.0
2025/05/14,馬鈴薯,21.366633499170817,1809.0
2025/05/14,黃秋葵,52.51,247.0
2025/05/15,九層塔,10.9,255.0
2025/05/15,其他,36.09,232.0
2025/05/15,冬瓜,9.62,1261.0
2025/05/15,包心白菜,8.900455328574946,4063.0
2025/05/15,南瓜,15.405580024276055,5767.0
2025/05/15,大蒜,44.28956097560976,410.0
2025/05/15,小白菜,6.52804224207961,3693.0
2025/05/15,巴西利,76.78,41.0
2025/05/15,扁蒲,3.148701298701299,770.0
2025/05/15,敏豆,42.16304120340092,1529.0
2025/05/15,杏鮑菇,32.04,1460.0
2025/05/15,油菜,5.42,1748.0
2025/05/15,洋蔥,21.83,1800.0
2025/05/15,濕木耳,47.690000000000005,190.0
2025/05/15,濕香菇,84.8,90.0
2025/05/15,熟筍,92.29999999999998,13.0
2025/05/15,玉米,10.659563123495012,2907.0
2025/05/15,球莖甘藍,6.0,200.0
2025/05/15,甘藍,5.790661686232657,14055.0
2025/05/15,甘藷,30.58505409582689,647.0
2025/05/15,甘藷葉,12.35,820.0
2025/05/15,甜椒,18.42990057561486,3822.0
2025/05/15,番茄,27.503741765480896,6831.0
2025/05/15,皇宮菜,19.0,20.0
2025/05/15,竹筍,37.22,640.0
2025/05/15,紅鳳菜,12.429999999999998,28.0
2025/05/15,絲瓜,15.811499672560576,3054.0
2025/05/15,胡瓜,6.559999999999999,6493.0
2025/05/15,胡蘿蔔,12.420000000000002,5980.0
2025/05/15,芋,25.2,150.0
2025/05/15,芥菜,7.093333333333334,675.0
2025/05/15,芥藍菜,18.573626168224298,1070.0
2025/05/15,芫荽,46.54,312.0
2025/05/15,花椰菜,28.45,919.0
2025/05/15,花胡瓜,19.36922664881152,2987.0
2025/05/15,芹菜,21.80880597014925,1407.0
2025/05/15,苦瓜,22.97794198895028,1448.0
2025/05/15,茄子,12.289807692307692,1248.0
2025/05/15,茭白筍,64.66294277929155,367.0
2025/05/15,茼蒿,3.0,20.0
2025/05/15,菜豆,21.04,46.0
2025/05/15,菠菜,17.030278293135435,2695.0
2025/05/15,萊豆,50.15,107.0
2025/05/15,萵苣菜,10.374463888005089,3143.0
2025/05/15,落花生,26.0,60.0
2025/05/15,蕨菜,60.0,10.0
2025/05/15,蕹菜,13.7,675.0
2025/05/15,薑,25.0,90.0
2025/05/15,薯蕷,49.288,380.0
2025/05/15,蘆筍,141.66666666666666,57.0
2025/05/15,蘿蔔,8.366310767832804,4402.0
2025/05/15,虎豆,53.61,36.0
2025/05/15,豌豆,83.83333333333333,120.0
2025/05/15,辣椒,27.634911297852472,1071.0
2025/05/15,隼人瓜,6.1,402.0
2025/05/15,青江白菜,4.76,1700.0
2025/05/15,青花苔,44.69,128.0
2025/05/15,青蔥,19.22,1667.0
2025/05/15,韭菜,45.64809917355371,242.0
2025/05/15,香茅,22.69,58.0
2025/05/15,馬鈴薯,13.145276073619632,3912.0
2025/05/15,鵲豆,18.0,9.0
2025/05/15,黃秋葵,44.46,735.0
2025/05/16,九層塔,15.92,202.0
2025/05/16,其他,39.82,504.0
2025/05/16,其他菇類,47.4,45.0
2025/05/16,冬瓜,7.52,812.0
